observer.initials,study_id,observation_id,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat.control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note,genus
AU,S0277,OBO3880,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,D_28_HL_Day7,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,168,7,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3880_temp.csv,NR,27.92,DURING,27.764,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCR,0.622457,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",3.77,R,Single wax dipping method,"Veal et al., 2010","",Maximum quantum yields,NO,nighttime,0,"43.52 mg^-1, 92.55 mg^-1, 490.29 cell^-1, 0.95 cell^-1, 193.19 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2021",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3881,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_28_LL_Day0,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,0,0,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3881_temp.csv,NR,27.92,DURING,29.053,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,100,NR,NR,NR,SCFR,1.223998,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",4.62,R,Single wax dipping method,"Veal et al., 2010",0.68,Maximum quantum yields,NO,nighttime,0,"35.98 mg^-1, 124.84 mg^-1, 203.06 cell^-1, 0.87 cell^-1, 87.16 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2022",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3882,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_28_LL_Day3,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,72,3,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3882_temp.csv,NR,27.92,DURING,29.352,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,100,NR,NR,NR,SCFR,1.607735,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",4.59,R,Single wax dipping method,"Veal et al., 2010",0.7,Maximum quantum yields,NO,nighttime,0,"31.61 mg^-1, 110.75 mg^-1, 354.6 cell^-1, 1.05 cell^-1, 76.01 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2023",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3883,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_28_LL_Day5,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,120,5,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3883_temp.csv,NR,27.92,DURING,27.37,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,100,NR,NR,NR,SCFR,1.761024,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",5.03,R,Single wax dipping method,"Veal et al., 2010",0.7,Maximum quantum yields,NO,nighttime,0,"31.99 mg^-1, 170.45 mg^-1, 342.25 cell^-1, 0.89 cell^-1, 135.07 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2024",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3884,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_28_LL_Day7,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,168,7,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3884_temp.csv,NR,27.92,DURING,27.764,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,100,NR,NR,NR,SCR,1.283673,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",4.78,R,Single wax dipping method,"Veal et al., 2010","",Maximum quantum yields,NO,nighttime,0,"35.7 mg^-1, 108.24 mg^-1, 361.07 cell^-1, 0.8 cell^-1, 152.19 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2025",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3885,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_28_HL_Day0,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,0,0,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3885_temp.csv,NR,27.92,DURING,29.053,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCFR,1.164321,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",3.61,R,Single wax dipping method,"Veal et al., 2010",0.63,Maximum quantum yields,NO,nighttime,0,"31.31 mg^-1, 149.15 mg^-1, 290.98 cell^-1, 0.61 cell^-1, 106.84 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2026",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3886,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_28_HL_Day3,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,0,0,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3886_temp.csv,NR,27.92,DURING,29.352,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCFR,1.313084,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",3.94,R,Single wax dipping method,"Veal et al., 2010",0.63,Maximum quantum yields,NO,nighttime,0,"27.03 mg^-1, 120.36 mg^-1, 431.79 cell^-1, 1.04 cell^-1, 137.93 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2027",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3887,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_28_HL_Day5,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,0,0,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3887_temp.csv,NR,27.92,DURING,27.37,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCFR,1.520713,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",3.91,R,Single wax dipping method,"Veal et al., 2010",0.61,Maximum quantum yields,NO,nighttime,0,"29.07 mg^-1, 170.78 mg^-1, 471.28 cell^-1, 1.26 cell^-1, 118.55 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2028",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3888,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_28_HL_Day7,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,0,0,0,CONTROL,VARIABLE,NO,YES,S0277_OBO3888_temp.csv,NR,27.92,DURING,27.764,DIFFERENT,NO,C,C,C,C,,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCR,1.1924,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",3.82,R,Single wax dipping method,"Veal et al., 2010","",Maximum quantum yields,NO,nighttime,0,"30.81 mg^-1, 116.31 mg^-1, 501.85 cell^-1, 1.47 cell^-1, 163.7 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2029",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3889,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,D_31_LL_Day0,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,0,0,0,HEAT,INCREASED,NO,YES,S0277_OBO3889_temp.csv,NR,27.92,DURING,28.953,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,100,NR,NR,NR,SCFR,1.110638,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",4.84,R,Single wax dipping method,"Veal et al., 2010",0.67,Maximum quantum yields,NO,nighttime,0,"40.34 mg^-1, 140.45 mg^-1, 275.15 cell^-1, 0.97 cell^-1, 113.2 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2030",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3890,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,D_31_LL_Day3,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,72,3,0,HEAT,INCREASED,NO,YES,S0277_OBO3890_temp.csv,NR,27.92,DURING,30.154,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,100,NR,NR,NR,SCFR,0.975386,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",5.25,R,Single wax dipping method,"Veal et al., 2010",0.58,Maximum quantum yields,NO,nighttime,0,"35.02 mg^-1, 90.18 mg^-1, 464.64 cell^-1, 1.75 cell^-1, 187.06 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2031",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3891,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,D_31_LL_Day5,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,120,5,0,HEAT,INCREASED,NO,YES,S0277_OBO3891_temp.csv,NR,27.92,DURING,31.064,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,100,NR,NR,NR,SCFR,1.288353,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",5.31,R,Single wax dipping method,"Veal et al., 2010",0.31,Maximum quantum yields,NO,nighttime,0,"30.41 mg^-1, 164.72 mg^-1, 329.11 cell^-1, 0.96 cell^-1, 84.6 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2032",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3892,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,D_31_LL_Day7,32,NO,"T, L",1,NO,,1,3,NO,8,NO,YES,NO,0,YES,8,168,7,0,HEAT,INCREASED,NO,YES,S0277_OBO3892_temp.csv,NR,27.92,DURING,31.778,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,100,NR,NR,NR,SCR,0.661646,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",1.94,R,Single wax dipping method,"Veal et al., 2010","",Maximum quantum yields,NO,nighttime,0,"18.27 mg^-1, 105.33 mg^-1, 141.56 cell^-1, 0.9 cell^-1, 244.45 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2033",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3901,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_31_HL_Day0,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,0,0,0,HEAT,INCREASED,NO,YES,S0277_OBO3901_temp.csv,NR,27.92,DURING,28.953,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCFR,0.943597,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",3.54,R,Single wax dipping method,"Veal et al., 2010",0.59,Maximum quantum yields,NO,nighttime,0,"29.91 mg^-1, 122.16 mg^-1, 314.12 cell^-1, 1.21 cell^-1, 206.78 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2042",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3902,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_31_HL_Day3,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,72,3,0,HEAT,INCREASED,NO,YES,S0277_OBO3902_temp.csv,NR,27.92,DURING,30.154,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCFR,0.920826,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",3.84,R,Single wax dipping method,"Veal et al., 2010",0.49,Maximum quantum yields,NO,nighttime,0,"34.07 mg^-1, 125.66 mg^-1, 568.58 cell^-1, 1.98 cell^-1, 158.35 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2043",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3903,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_31_HL_Day5,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,120,5,0,HEAT,INCREASED,NO,YES,S0277_OBO3903_temp.csv,NR,27.92,DURING,31.064,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCFR,0.63359,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",3.68,R,Single wax dipping method,"Veal et al., 2010",0.39,Maximum quantum yields,NO,nighttime,0,"28.02 mg^-1, 156.75 mg^-1, 593.78 cell^-1, 1.84 cell^-1, 173.9 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2044",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0277,OBO3904,Hawkins,doi.org/10.1007/s00338-015-1345-4,Antioxidant responses to heat and light stress differ with habitat in a common reef coral,2015,Coral Reefs,2012,Australia,-23.443,151.915,"Harry’s Bommie, Heron Island, Great Barrier Reef",Pacific,-23.26043,151.54053,February,2012,coral,1,adult,L,Stylophora pistillata,"Depth, T, L, M",2 depths x 2 temp x 2 light x 4 timepoints = 32,S_31_HL_Day7,32,NO,"T, L",1,NO,,1,4,NO,8,NO,YES,NO,0,YES,8,168,7,0,HEAT,INCREASED,NO,YES,S0277_OBO3904_temp.csv,NR,27.92,DURING,31.778,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,400-500,NR,NR,NR,SCR,0.470829,Hemocytometry,>= 6,NR,,,,"N,N-dimethylformamide extraction and the extinction coefficients",Porra et al. 1989,"",2.27,R,Single wax dipping method,"Veal et al., 2010","",Maximum quantum yields,NO,nighttime,0,"30.85 mg^-1, 121.62 mg^-1, 251.53 cell^-1, 1.42 cell^-1, 154.06 cell^-1","SOD host, CAT host, SOD zoox, APX zoox, CAT zoox","modified Bradford assay, SOD: riboflavin/nitroblue tetrazolium assay in a microtiter plate format","Ernst and Zor 2010,  Beauchamp and Fridovich 1971, Nakano and Asada 1981, Krueger et al. 2045",YES,simon.davy@vuw.ac.nz,Depth: Shallow = 5–8 m Deep =  15–18 m ; Shade cloth was used to alter light,Stylo
AU,S0282,OBO4798,Buerger,doi.org/10.1016/j.jembe.2015.06.014,Temperature tolerance of the coral Porites lutea exposed to simulated large amplitude internal waves,2015,Journal of Experimental Marine Biology and Ecology,2011,Thailand,8.05,98.3,"Similan Islands, Andaman Sea",Indian,8.648,97.649,December,2010,coral,1,adult,L,Porites lutea,"Origin, T, P",2 origins x 4 temp and pH regimes = 8,Sheltered_Control,8,YES,L,2,NO,,1,5,NO,10,NO,NO,YES,21,YES,42,0,0,0,CONTROL,CONSTANT,NO,NO,S0282_OBO4798_temp.csv,NR,29.2,BEFORE,29.2,DIFFERENT,NO,C,C,R,C,,ARTIFICIAL,INDOOR,70-80,NR,NR,11,SF,1.42,hemocytometry,6,NR,,,,,,"",,,NR,NR,0.53,Maximum quantum yield of the photosystem II,YES,NR,120,"",,,,YES,patrick.buerger@my.jcu.edu.au,"Depth 15-20m for both origins. Mocked temperature using Figure 1, Table S1 and S2, description in Methods.",Porit
AU,S0282,OBO4800,Buerger,doi.org/10.1016/j.jembe.2015.06.014,Temperature tolerance of the coral Porites lutea exposed to simulated large amplitude internal waves,2015,Journal of Experimental Marine Biology and Ecology,2011,Thailand,8.05,98.3,"Similan Islands, Andaman Sea",Indian,8.648,97.649,December,2010,coral,1,adult,L,Porites lutea,"Origin, T, P",2 origins x 4 temp and pH regimes = 8,Sheltered_Heat,8,YES,L,2,NO,,1,5,NO,10,NO,NO,YES,21,YES,42,720,30,0,HEAT,INCREASED,NO,NO,S0282_OBO4800_temp.csv,NR,29.2,DURING,31.6,DIFFERENT,YES,C,C,R,C,ACUTE,ARTIFICIAL,INDOOR,70-80,NR,NR,11,SF,0.01,hemocytometry,6,NR,,,,,,"",,,NR,NR,0,Maximum quantum yield of the photosystem II,YES,NR,120,"",,,,YES,patrick.buerger@my.jcu.edu.au,"Depth 15-20m for both origins. Mocked temperature using Figure 1, Table S1 and S2, description in Methods.",Porit
